time,velocity,filteredVelocity,acceleration,output,target

started sylib daemon
9879,2346.208749,2339.594130,-0.943581,9033.939352
9899,2329.485881,2342.315891,0.281962,9020.330547
9919,2323.916762,2339.421123,0.690098,9034.804383
9939,2307.964859,2333.494786,-0.583708,9064.436068
9959,2338.982272,2330.246351,2.028864,9080.678247
9979,2351.485119,2330.772445,-1.330262,9078.047773
9999,2325.281064,2332.940712,-1.852735,9067.206441
10019,2302.457228,2330.858498,-2.622928,9077.617509
10039,2277.205720,2322.000949,-1.011505,9121.905256
10059,2273.626498,2310.600664,-0.160463,9178.906679
10079,2322.790166,2304.620465,2.548641,9208.807676
10099,2402.214955,2312.934325,5.246818,9167.238373
10119,2387.172965,2330.154028,-3.457533,9081.139861
10139,2291.158420,2339.107819,-4.129514,9036.370903
10159,2327.487920,2337.875474,0.985585,9042.532632
10179,2290.675780,2327.312832,-4.048137,9095.345842
10199,2298.707670,2320.618982,0.217898,9128.815090
10219,2328.534241,2316.033287,0.809167,9151.743563
10239,2382.305231,2322.023301,2.983486,9121.793494
10259,2347.910469,2331.116311,-2.457827,9076.328446
10279,2277.927000,2332.381418,-1.898586,9070.002912
10299,2269.085855,2321.966992,-0.177291,9122.075038
10319,2267.472315,2306.676895,-0.059042,9198.525527
10339,2325.497278,2300.773826,3.017118,9228.040869
10359,2389.286049,2308.641678,3.228026,9188.701608
10379,2368.237491,2324.249175,-2.557968,9110.664126
10399,2322.724731,2334.874422,-1.665393,9057.537888
10419,2315.703160,2334.912096,-1.150813,9057.349522
10439,2305.229531,2328.638467,-0.383249,9088.717665
10459,2315.838813,2323.546927,1.282094,9114.175366
10479,2341.604488,2322.582849,1.836694,9118.995756
10499,2358.320357,2327.207994,0.611663,9095.870029
10519,2327.557362,2331.645596,-2.019554,9073.682020
10539,2295.080014,2330.151917,-2.082286,9081.150414
10559,2273.746097,2320.606342,-0.931741,9128.878290
10579,2271.341815,2308.324439,-0.107788,9190.287803
10599,2298.640386,2300.027108,1.568388,9231.774462
10619,2370.167642,2303.918975,4.629127,9212.315123
10639,2347.773348,2314.243283,-3.501092,9160.693586
10659,2315.909677,2323.170298,-1.165948,9116.058510
