


         _+=+_
      .-`  .  `-.          8888888b.  8888888b.   .d88888b.   .d8888b.
   _+`     "     `+_       888   Y88b 888   Y88b d88P" "Y88b d88P  Y88b
  \\\sssssssssssss///      888    888 888    888 888     888 Y88b.
     .ss\  *  /ss.         888   d88P 888   d88P 888     888  "Y888b.
 .+bm  .s  *  s.  md+.     8888888P"  8888888P"  888     888     "Y88b.
.hMMMMs .  *  . sMMMMh.    888        888 T88b   888     888       "888
 `\hMMMb \ | / dMMMh:      888        888  T88b  Y88b. .d88P Y88b  d88P
   -SNMNo  -  oNMNs-       888        888   T88b  "Y88888P"   "Y8888P"
     `+dMh\./dMd/
        `:yNy:`                      Powered by PROS for VEX V5
           "                Copyright (c) Purdue University ACM SIGBots
Version:        3.6.0     Platform:  V1.1.2 (b34)     Uptime:    0.000 s
Compiled:   Nov  8 2022 18:39:33     Directory:  V5/VexV5-UTG/VexV5-UTG


time,vexVelocity,filteredVelocity,rawVelocity,acceleration,emaGain,voltageOut,deltaTime,vexDeltaTime,deltaTicks
5360,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5380,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5400,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5420,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5440,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5460,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5480,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5500,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5520,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5540,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5560,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5580,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5600,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5620,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5640,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5660,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5680,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5700,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5720,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5740,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5760,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5780,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5800,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5820,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5840,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5860,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5880,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5900,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5920,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5940,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5960,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
5980,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6000,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6020,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6040,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6060,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6080,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6100,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6120,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6140,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6160,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,25,20,0
6180,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6200,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6220,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6240,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6260,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6280,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6300,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6320,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6340,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6360,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6380,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6400,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6420,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6440,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6460,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6480,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6500,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6520,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6540,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6560,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6580,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6600,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6620,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6640,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6660,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6680,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6700,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6720,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6740,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6760,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6780,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6800,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6820,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6840,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6860,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6880,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6900,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6920,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6940,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6960,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
6980,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
7000,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
7020,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
7040,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
7060,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
7080,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
7100,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
7120,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
7140,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
7160,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
7180,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
7200,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
7220,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
7240,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
7260,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
7280,0.000000,0.000000,0.000000,-0.000000,0.150000,12000.000000,20,20,0
7300,-47.000000,-1.666667,-50.000000,-0.083333,0.162500,12000.000000,20,20,-1
7320,-64.000000,-6.500000,-100.000000,-0.241667,0.186250,12000.000000,20,20,-2
7340,-109.000000,-15.850000,-150.000000,-0.467500,0.220125,12000.000000,20,20,-3
7360,-134.000000,-25.931667,-100.000000,-0.504083,0.225613,12000.000000,20,20,-2
7380,-138.000000,-36.671833,-150.000000,-0.537008,0.230551,12000.000000,20,20,-3
7400,-103.000000,-43.004650,-50.000000,-0.316641,0.197496,12000.000000,20,20,-1
7420,-98.000000,-47.037518,-50.000000,-0.201643,0.180247,12000.000000,20,20,-1
7440,-65.000000,-47.333767,-50.000000,-0.014812,0.152222,12000.000000,20,20,-1
7460,-65.000000,-45.933723,0.000000,0.070002,0.160500,12000.000000,20,20,0
7480,-65.000000,-43.007018,0.000000,0.146335,0.171950,12000.000000,20,20,0
7500,-57.000000,-38.706316,0.000000,0.215035,0.182255,12000.000000,20,20,0
7520,0.000000,-33.169018,50.000000,0.276865,0.191530,12000.000000,20,20,1
7540,0.000000,-28.185449,0.000000,0.249178,0.187377,12000.000000,20,20,0
7560,0.000000,-23.700238,0.000000,0.224261,0.183639,12000.000000,20,20,0
7580,381.000000,-21.330214,0.000000,0.118501,0.167775,12000.000000,20,20,0
7600,381.000000,-19.197192,0.000000,0.106651,0.165998,12000.000000,20,20,0
7620,381.000000,-17.277473,0.000000,0.095986,0.164398,12000.000000,20,20,0
7640,381.000000,-15.549726,0.000000,0.086387,0.162958,12000.000000,20,20,0
7660,381.000000,-13.994753,0.000000,0.077749,0.161662,12000.000000,20,20,0
7680,0.000000,-12.595278,0.000000,0.069974,0.160496,12000.000000,20,20,0
7700,0.000000,-11.335750,0.000000,0.062976,0.159446,12000.000000,20,20,0
7720,0.000000,-10.202175,0.000000,0.056679,0.158502,12000.000000,20,20,0
7740,0.000000,-9.181958,0.000000,0.051011,0.157652,12000.000000,20,20,0
7760,0.000000,-8.263762,0.000000,0.045910,0.156886,12000.000000,20,20,0
7780,0.000000,-7.437386,0.000000,0.041319,0.156198,12000.000000,20,20,0
7800,0.000000,-6.693647,0.000000,0.037187,0.155578,12000.000000,20,20,0
7820,0.000000,-6.024282,0.000000,0.033468,0.155020,12000.000000,20,20,0
7840,0.000000,-5.421854,0.000000,0.030121,0.154518,12000.000000,20,20,0
7860,0.000000,-4.879669,0.000000,0.027109,0.154066,12000.000000,20,20,0
7880,0.000000,-4.391702,0.000000,0.024398,0.153660,12000.000000,20,20,0
7900,0.000000,-3.952532,0.000000,0.021959,0.153294,12000.000000,20,20,0
7920,-105.000000,-6.890612,-100.000000,-0.146904,0.172036,12000.000000,20,20,-2
7940,-138.000000,-14.534884,-150.000000,-0.382214,0.207332,12000.000000,20,20,-3
7960,-270.000000,-29.748062,-250.000000,-0.760659,0.264099,12000.000000,20,20,-5
7980,-211.000000,-46.773256,-200.000000,-0.851260,0.277689,12000.000000,20,20,-4
8000,-203.000000,-63.762597,-200.000000,-0.849467,0.277420,12000.000000,20,20,-4
8020,-152.000000,-75.719671,-150.000000,-0.597854,0.239678,12000.000000,20,20,-3
8040,-148.000000,-83.147704,-100.000000,-0.371402,0.205710,12000.000000,20,20,-2
8060,-123.000000,-86.499600,-100.000000,-0.167595,0.175139,12000.000000,20,20,-2
8080,-89.000000,-87.849640,-100.000000,-0.067502,0.160125,12000.000000,20,20,-2
8100,-89.000000,-85.731343,0.000000,0.105915,0.165887,12000.000000,20,20,0
8120,-90.000000,-80.491542,0.000000,0.261990,0.189299,12000.000000,20,20,0
8140,-90.000000,-72.442388,0.000000,0.402458,0.210369,12000.000000,20,20,0
8160,-80.000000,-65.198149,0.000000,0.362212,0.204332,12000.000000,20,20,0
8180,290.000000,-57.011667,50.000000,0.409324,0.211399,12000.000000,20,20,1
8200,290.000000,-49.643834,0.000000,0.368392,0.205259,12000.000000,20,20,0
8220,290.000000,-43.012784,0.000000,0.331553,0.199733,12000.000000,20,20,0
8240,290.000000,-38.711505,0.000000,0.215064,0.182260,12000.000000,20,20,0
8260,290.000000,-34.840355,0.000000,0.193558,0.179034,12000.000000,20,20,0
8280,290.000000,-31.356319,0.000000,0.174202,0.176130,12000.000000,20,20,0
8300,3572.000000,-26.554021,50.000000,0.240115,0.186017,12000.000000,20,20,1
8320,3572.000000,-22.231952,0.000000,0.216103,0.182416,12000.000000,20,20,0
8340,217.000000,-13.342090,150.000000,0.444493,0.216674,12000.000000,20,20,3
8360,262.000000,1.325452,250.000000,0.733377,0.260007,12000.000000,20,20,5
8380,355.000000,24.526240,300.000000,1.160039,0.324006,12000.000000,20,20,6
8400,292.000000,50.406950,300.000000,1.294035,0.344105,12000.000000,20,20,6
8420,318.000000,77.032921,350.000000,1.331299,0.349695,12000.000000,20,20,7
8440,316.000000,100.996296,300.000000,1.198169,0.329725,12000.000000,20,20,6
8460,290.000000,124.230000,350.000000,1.161685,0.324253,12000.000000,20,20,7
8480,331.000000,143.473666,300.000000,0.962183,0.294328,12000.000000,20,20,6
8500,308.000000,160.792966,300.000000,0.865965,0.279895,12000.000000,20,20,6
8520,316.000000,176.380336,350.000000,0.779369,0.266905,12000.000000,20,20,7
8540,349.000000,190.408969,300.000000,0.701432,0.255215,12000.000000,20,20,6
8560,335.000000,204.701406,350.000000,0.714622,0.257193,12000.000000,20,20,7
8580,322.000000,215.897932,300.000000,0.559826,0.233974,12000.000000,20,20,6
8600,329.000000,227.641472,350.000000,0.587177,0.238077,12000.000000,20,20,7
8620,310.000000,236.543991,300.000000,0.445126,0.216769,12000.000000,20,20,6
8640,342.000000,246.222926,350.000000,0.483947,0.222592,12000.000000,20,20,7
8660,309.000000,253.267300,300.000000,0.352219,0.202833,12000.000000,20,20,6
8680,332.000000,260.273903,320.000000,0.350330,0.202550,12000.000000,25,20,8
8700,324.000000,266.579846,350.000000,0.315297,0.197295,12000.000000,20,20,7
8720,366.000000,273.921862,350.000000,0.367101,0.205065,12000.000000,20,20,7
8740,329.000000,281.529675,350.000000,0.380391,0.207059,12000.000000,20,20,7
8760,328.000000,286.710041,300.000000,0.259018,0.188853,12000.000000,20,20,6
8780,338.000000,291.372370,350.000000,0.233116,0.184967,12000.000000,20,20,7
8800,362.000000,295.568467,350.000000,0.209805,0.181471,12000.000000,20,20,7
8820,319.000000,299.344953,300.000000,0.188824,0.178324,12000.000000,20,20,6
8840,336.000000,302.743791,350.000000,0.169942,0.175491,12000.000000,20,20,7
8860,354.000000,305.802746,350.000000,0.152948,0.172942,12000.000000,20,20,7
8880,343.000000,310.222471,350.000000,0.220986,0.183148,12000.000000,20,20,7
8900,340.000000,314.200224,350.000000,0.198888,0.179833,12000.000000,20,20,7
8920,319.000000,317.780202,350.000000,0.178999,0.176850,12000.000000,20,20,7
8940,347.000000,319.335515,300.000000,0.077766,0.161665,12000.000000,20,20,6
8960,342.000000,320.735297,350.000000,0.069989,0.160498,12000.000000,20,20,7
8980,344.000000,321.995100,350.000000,0.062990,0.159449,12000.000000,20,20,7
9000,327.000000,323.128924,300.000000,0.056691,0.158504,12000.000000,20,20,6
9020,347.000000,324.149365,350.000000,0.051022,0.157653,12000.000000,20,20,7
9040,353.000000,325.067761,350.000000,0.045920,0.156888,12000.000000,20,20,7
9060,328.000000,327.560985,350.000000,0.124661,0.168699,12000.000000,20,20,7
9080,325.000000,329.804887,350.000000,0.112195,0.166829,12000.000000,20,20,7
9100,322.000000,330.157731,300.000000,0.017642,0.152646,12000.000000,20,20,6
9120,329.000000,328.808625,300.000000,-0.067455,0.160118,12000.000000,20,20,6
9140,320.000000,327.594429,350.000000,-0.060710,0.159106,12000.000000,20,20,7
9160,338.000000,328.168320,350.000000,0.028695,0.154304,12000.000000,20,20,7
9180,337.000000,330.351488,350.000000,0.109158,0.166374,12000.000000,20,20,7
9200,340.000000,330.649672,300.000000,0.014909,0.152236,12000.000000,20,20,6
9220,333.000000,330.918038,350.000000,0.013418,0.152013,12000.000000,20,20,7
9240,326.000000,331.159568,350.000000,0.012076,0.151811,12000.000000,20,20,7
9260,357.000000,333.043611,350.000000,0.094202,0.164130,12000.000000,20,20,7
9280,334.000000,333.072583,300.000000,0.001449,0.150217,12000.000000,20,20,6
9300,312.000000,333.098658,350.000000,0.001304,0.150196,12000.000000,20,20,7
9320,336.000000,333.122126,350.000000,0.001173,0.150176,12000.000000,20,20,7
9340,338.000000,333.143247,300.000000,0.001056,0.150158,12000.000000,20,20,6
9360,326.000000,333.162255,350.000000,0.000950,0.150143,12000.000000,20,20,7
9380,336.000000,333.179363,350.000000,0.000855,0.150128,12000.000000,20,20,7
9400,334.000000,334.861427,350.000000,0.084103,0.162615,12000.000000,20,20,7
9420,351.000000,336.375284,350.000000,0.075693,0.161354,12000.000000,20,20,7
9440,368.000000,337.737756,350.000000,0.068124,0.160219,12000.000000,20,20,7
9460,352.000000,338.963980,350.000000,0.061311,0.159197,12000.000000,20,20,7
9480,341.000000,338.400915,300.000000,-0.028153,0.154223,12000.000000,20,20,6
9500,340.000000,339.560824,400.000000,0.057995,0.158699,12000.000000,20,20,8
9520,363.000000,340.604741,350.000000,0.052196,0.157829,12000.000000,20,20,7
9540,364.000000,343.210934,350.000000,0.130310,0.169546,12000.000000,20,20,7
9560,366.000000,343.889841,350.000000,0.033945,0.155092,12000.000000,20,20,7
9580,385.000000,344.500857,350.000000,0.030551,0.154583,12000.000000,20,20,7
9600,358.000000,346.717438,400.000000,0.110829,0.166624,12000.000000,20,20,8
9620,385.000000,348.712360,350.000000,0.099746,0.164962,12000.000000,20,20,7
9640,356.000000,350.507791,350.000000,0.089772,0.163466,12000.000000,20,20,7
9660,365.000000,350.457012,350.000000,-0.002539,0.150381,12000.000000,20,20,7
9680,355.000000,350.411311,350.000000,-0.002285,0.150343,12000.000000,20,20,7
9700,371.000000,352.036846,400.000000,0.081277,0.162192,12000.000000,20,20,8
9720,355.000000,353.499828,350.000000,0.073149,0.160972,12000.000000,20,20,7
9740,380.000000,354.816512,350.000000,0.065834,0.159875,12000.000000,20,20,7
9760,336.000000,354.334861,350.000000,-0.024083,0.153612,12000.000000,20,20,7
9780,388.000000,355.568042,400.000000,0.061659,0.159249,12000.000000,20,20,8
9800,332.000000,356.677904,350.000000,0.055493,0.158324,12000.000000,20,20,7
9820,384.000000,357.676780,350.000000,0.049944,0.157492,12000.000000,20,20,7
9840,332.000000,356.909102,350.000000,-0.038384,0.155758,12000.000000,20,20,7
9860,377.000000,357.884859,400.000000,0.048788,0.157318,12000.000000,20,20,8
9880,332.000000,358.763040,350.000000,0.043909,0.156586,12000.000000,20,20,7
9900,390.000000,361.220069,400.000000,0.122851,0.168428,12000.000000,20,20,8
9920,334.000000,361.764729,350.000000,0.027233,0.154085,12000.000000,20,20,7
9940,390.000000,362.254922,350.000000,0.024510,0.153676,12000.000000,20,20,7
9960,319.000000,361.029430,350.000000,-0.061275,0.159191,12000.000000,20,20,7
9980,388.000000,361.593154,400.000000,0.028186,0.154228,12000.000000,20,20,8
10000,347.000000,362.100505,350.000000,0.025368,0.153805,12000.000000,20,20,7
10020,380.000000,362.557121,350.000000,0.022831,0.153425,12000.000000,20,20,7
10040,332.000000,362.968076,400.000000,0.020548,0.153082,12000.000000,20,20,8
10060,383.000000,363.337935,350.000000,0.018493,0.152774,12000.000000,20,20,7
10080,344.000000,363.670808,350.000000,0.016644,0.152497,12000.000000,20,20,7
10100,387.000000,363.970394,400.000000,0.014979,0.152247,12000.000000,20,20,8
10120,339.000000,364.240021,350.000000,0.013481,0.152022,12000.000000,20,20,7
10140,386.000000,366.149352,400.000000,0.095467,0.164320,12000.000000,20,20,8
10160,359.000000,366.201084,350.000000,0.002587,0.150388,12000.000000,20,20,7
10180,396.000000,367.914309,400.000000,0.085661,0.162849,12000.000000,20,20,8
10200,347.000000,367.789545,350.000000,-0.006238,0.150936,12000.000000,20,20,7
10220,410.000000,369.343923,400.000000,0.077719,0.161658,12000.000000,20,20,8
10240,391.000000,370.742864,400.000000,0.069947,0.160492,12000.000000,20,20,8
10260,415.000000,373.668578,400.000000,0.146286,0.171943,12000.000000,20,20,8
10280,380.000000,374.635054,350.000000,0.048324,0.157249,12000.000000,20,20,7
10300,386.000000,375.504882,400.000000,0.043491,0.156524,12000.000000,20,20,8
10320,381.000000,376.287727,400.000000,0.039142,0.155871,12000.000000,20,20,8
10340,398.000000,378.658954,400.000000,0.118561,0.167784,12000.000000,20,20,8
10360,392.000000,380.793059,400.000000,0.106705,0.166006,12000.000000,20,20,8
10380,427.000000,382.713753,400.000000,0.096035,0.164405,12000.000000,20,20,8
10400,362.000000,382.775711,350.000000,0.003098,0.150465,12000.000000,20,20,7
10420,407.000000,384.498140,450.000000,0.086121,0.162918,12000.000000,20,20,9
10440,384.000000,384.381659,350.000000,-0.005824,0.150874,12000.000000,20,20,7
10460,434.000000,387.610160,450.000000,0.161425,0.174214,12000.000000,20,20,9
10480,384.000000,387.182477,350.000000,-0.021384,0.153208,12000.000000,20,20,7
10500,382.000000,388.464229,400.000000,0.064088,0.159613,12000.000000,20,20,8
10520,447.000000,389.617807,450.000000,0.057679,0.158652,12000.000000,20,20,9
10540,394.000000,392.322693,400.000000,0.135244,0.170287,12000.000000,20,20,8
10560,407.000000,394.757090,400.000000,0.121720,0.168258,12000.000000,20,20,8
10580,393.000000,395.281381,400.000000,0.026215,0.153932,12000.000000,20,20,8
10600,419.000000,395.753243,400.000000,0.023593,0.153539,12000.000000,20,20,8
10620,382.000000,396.177919,400.000000,0.021234,0.153185,12000.000000,20,20,8
10640,393.000000,396.560127,400.000000,0.019110,0.152867,12000.000000,20,20,8
10660,392.000000,396.904114,400.000000,0.017199,0.152580,12000.000000,20,20,8
10680,423.000000,397.213703,400.000000,0.015479,0.152322,12000.000000,20,20,8
10700,379.000000,397.492332,400.000000,0.013931,0.152090,12000.000000,20,20,8
10720,397.000000,397.743099,400.000000,0.012538,0.151881,12000.000000,20,20,8
10740,395.000000,397.968789,400.000000,0.011285,0.151693,12000.000000,20,20,8
10760,408.000000,396.505244,350.000000,-0.073177,0.160977,12000.000000,20,20,7
10780,412.000000,395.188053,400.000000,-0.065860,0.159879,12000.000000,20,20,8
10800,381.000000,394.002581,400.000000,-0.059274,0.158891,12000.000000,20,20,8
10820,378.000000,394.602323,400.000000,0.029987,0.154498,12000.000000,20,20,8
10840,366.000000,393.475424,350.000000,-0.056345,0.158452,12000.000000,20,20,7
10860,406.000000,392.461215,400.000000,-0.050710,0.157607,12000.000000,20,20,8
10880,401.000000,391.548427,400.000000,-0.045639,0.156846,12000.000000,20,20,8
10900,370.000000,392.393584,400.000000,0.042258,0.156339,12000.000000,20,20,8
10920,389.000000,393.154225,400.000000,0.038032,0.155705,12000.000000,20,20,8
10940,378.000000,393.838803,400.000000,0.034229,0.155134,12000.000000,20,20,8
10960,405.000000,394.454923,400.000000,0.030806,0.154621,12000.000000,20,20,8
10980,394.000000,393.342764,350.000000,-0.055608,0.158341,12000.000000,20,20,7
11000,400.000000,392.341821,400.000000,-0.050047,0.157507,12000.000000,20,20,8
11020,383.000000,393.107639,450.000000,0.038291,0.155744,12000.000000,20,20,9
11040,413.000000,395.463541,400.000000,0.117795,0.167669,12000.000000,20,20,8
11060,413.000000,397.583854,400.000000,0.106016,0.165902,12000.000000,20,20,8
11080,397.000000,397.825469,400.000000,0.012081,0.151812,12000.000000,20,20,8
11100,406.000000,398.042922,400.000000,0.010873,0.151631,12000.000000,25,20,10
11120,407.000000,398.238630,400.000000,0.009785,0.151468,12000.000000,20,20,8
11140,417.000000,400.081433,450.000000,0.092140,0.163821,12000.000000,20,20,9
11160,414.000000,401.739957,400.000000,0.082926,0.162439,12000.000000,20,20,8
11180,431.000000,404.899294,450.000000,0.157967,0.173695,12000.000000,20,20,9
11200,400.000000,404.409365,350.000000,-0.024496,0.153674,12000.000000,20,20,7
11220,437.000000,405.635095,450.000000,0.061287,0.159193,12000.000000,20,20,9
11240,408.000000,405.071586,400.000000,-0.028175,0.154226,12000.000000,20,20,8
11260,412.000000,406.231094,400.000000,0.057975,0.158696,12000.000000,20,20,8
11280,444.000000,407.274651,450.000000,0.052178,0.157827,12000.000000,20,20,9
11300,403.000000,408.213853,400.000000,0.046960,0.157044,12000.000000,20,20,8
11320,442.000000,410.725801,450.000000,0.125597,0.168840,12000.000000,20,20,9
11340,374.000000,411.319887,400.000000,0.029704,0.154456,12000.000000,20,20,8
11360,438.000000,411.854565,400.000000,0.026734,0.154010,12000.000000,20,20,8
11380,426.000000,410.669109,400.000000,-0.059273,0.158891,12000.000000,20,20,8
11400,390.000000,411.268864,450.000000,0.029988,0.154498,12000.000000,20,20,9
11420,448.000000,411.808645,400.000000,0.026989,0.154048,12000.000000,20,20,8
11440,395.000000,413.961114,450.000000,0.107623,0.166144,12000.000000,20,20,9
11460,447.000000,414.231669,400.000000,0.013528,0.152029,12000.000000,20,20,8
11480,386.000000,414.475169,400.000000,0.012175,0.151826,12000.000000,20,20,8
11500,436.000000,413.027652,400.000000,-0.072376,0.160856,12000.000000,20,20,8
11520,414.000000,411.724887,400.000000,-0.065138,0.159771,12000.000000,20,20,8
11540,408.000000,412.219065,450.000000,0.024709,0.153706,12000.000000,20,20,9
11560,412.000000,412.663825,400.000000,0.022238,0.153336,12000.000000,20,20,8
11580,419.000000,414.730776,450.000000,0.103348,0.165502,12000.000000,20,20,9
11600,432.000000,414.924365,400.000000,0.009679,0.151452,12000.000000,20,20,8
11620,389.000000,415.098595,400.000000,0.008712,0.151307,12000.000000,20,20,8
11640,454.000000,413.588735,400.000000,-0.075493,0.161324,12000.000000,20,20,8
11660,362.000000,412.229862,400.000000,-0.067944,0.160192,12000.000000,20,20,8
11680,456.000000,412.673542,450.000000,0.022184,0.153328,12000.000000,20,20,9
11700,417.000000,413.072855,400.000000,0.019966,0.152995,12000.000000,20,20,8
11720,390.000000,415.098903,450.000000,0.101302,0.165195,12000.000000,20,20,9
11740,466.000000,415.255679,400.000000,0.007839,0.151176,12000.000000,20,20,8
11760,385.000000,417.063444,450.000000,0.090388,0.163558,12000.000000,20,20,9
11780,463.000000,418.690433,450.000000,0.081349,0.162202,12000.000000,20,20,9
11800,388.000000,420.154723,400.000000,0.073214,0.160982,12000.000000,20,20,8
11820,449.000000,421.472584,450.000000,0.065893,0.159884,12000.000000,20,20,9
11840,418.000000,420.991993,400.000000,-0.024030,0.153604,12000.000000,20,20,8
11860,452.000000,422.226127,450.000000,0.061707,0.159256,12000.000000,20,20,9
11880,440.000000,423.336847,450.000000,0.055536,0.158330,12000.000000,20,20,9
11900,407.000000,424.336496,400.000000,0.049982,0.157497,12000.000000,20,20,8
11920,467.000000,425.236180,450.000000,0.044984,0.156748,12000.000000,20,20,9
11940,423.000000,426.045895,450.000000,0.040486,0.156073,12000.000000,20,20,9
